"","person","item","poly","dich","description","anger","male","do","other","scold","shout"
"6926",289,14,2,1,"want bus scold",25,0,1,1,1,0
"6927",289,15,0,0,"want bus shout",25,0,1,1,0,1
"6928",289,16,2,1,"want train curse",25,0,1,1,0,0
"6929",289,17,0,0,"want train scold",25,0,1,1,1,0
"6930",289,18,0,0,"want train shout",25,0,1,1,0,1
"6931",289,19,2,1,"want store curse",25,0,1,0,0,0
"6932",289,20,0,0,"want store scold",25,0,1,0,1,0
"6933",289,21,0,0,"want store shout",25,0,1,0,0,1
"6934",289,22,2,1,"want operator curse",25,0,1,0,0,0
"6935",289,23,0,0,"want operator scold",25,0,1,0,1,0
"6936",289,24,0,0,"want operator shout",25,0,1,0,0,1
"6937",290,1,1,1,"do bus curse",17,1,0,1,0,0
"6938",290,2,0,0,"do bus scold",17,1,0,1,1,0
"6939",290,3,1,1,"do bus shout",17,1,0,1,0,1
"6940",290,4,2,1,"do train curse",17,1,0,1,0,0
"6941",290,5,0,0,"do train scold",17,1,0,1,1,0
"6942",290,6,0,0,"do train shout",17,1,0,1,0,1
"6943",290,7,2,1,"do store curse",17,1,0,0,0,0
"6944",290,8,2,1,"do store scold",17,1,0,0,1,0
"6945",290,9,0,0,"do store shout",17,1,0,0,0,1
"6946",290,10,1,1,"do operator curse",17,1,0,0,0,0
"6947",290,11,0,0,"do operator scold",17,1,0,0,1,0
"6948",290,12,0,0,"do operator shout",17,1,0,0,0,1
"6949",290,13,1,1,"want bus curse",17,1,1,1,0,0
"6950",290,14,1,1,"want bus scold",17,1,1,1,1,0
"6951",290,15,0,0,"want bus shout",17,1,1,1,0,1
"6952",290,16,0,0,"want train curse",17,1,1,1,0,0
"6953",290,17,0,0,"want train scold",17,1,1,1,1,0
"6954",290,18,0,0,"want train shout",17,1,1,1,0,1
"6955",290,19,1,1,"want store curse",17,1,1,0,0,0
"6956",290,20,0,0,"want store scold",17,1,1,0,1,0
"6957",290,21,0,0,"want store shout",17,1,1,0,0,1
"6958",290,22,0,0,"want operator curse",17,1,1,0,0,0
"6959",290,23,0,0,"want operator scold",17,1,1,0,1,0
"6960",290,24,0,0,"want operator shout",17,1,1,0,0,1
"6961",291,1,2,1,"do bus curse",30,0,0,1,0,0
"6962",291,2,0,0,"do bus scold",30,0,0,1,1,0
"6963",291,3,1,1,"do bus shout",30,0,0,1,0,1
"6964",291,4,2,1,"do train curse",30,0,0,1,0,0
"6965",291,5,2,1,"do train scold",30,0,0,1,1,0
"6966",291,6,2,1,"do train shout",30,0,0,1,0,1
"6967",291,7,1,1,"do store curse",30,0,0,0,0,0
"6968",291,8,0,0,"do store scold",30,0,0,0,1,0
"6969",291,9,0,0,"do store shout",30,0,0,0,0,1
"6970",291,10,2,1,"do operator curse",30,0,0,0,0,0
"6971",291,11,0,0,"do operator scold",30,0,0,0,1,0
"6972",291,12,2,1,"do operator shout",30,0,0,0,0,1
"6973",291,13,2,1,"want bus curse",30,0,1,1,0,0
"6974",291,14,0,0,"want bus scold",30,0,1,1,1,0
"6975",291,15,0,0,"want bus shout",30,0,1,1,0,1
"6976",291,16,2,1,"want train curse",30,0,1,1,0,0
"6977",291,17,0,0,"want train scold",30,0,1,1,1,0
"6978",291,18,2,1,"want train shout",30,0,1,1,0,1
"6979",291,19,1,1,"want store curse",30,0,1,0,0,0
"6980",291,20,0,0,"want store scold",30,0,1,0,1,0
"6981",291,21,0,0,"want store shout",30,0,1,0,0,1
"6982",291,22,2,1,"want operator curse",30,0,1,0,0,0
"6983",291,23,0,0,"want operator scold",30,0,1,0,1,0
"6984",291,24,2,1,"want operator shout",30,0,1,0,0,1
"6985",292,1,1,1,"do bus curse",29,0,0,1,0,0
"6986",292,2,1,1,"do bus scold",29,0,0,1,1,0
"6987",292,3,1,1,"do bus shout",29,0,0,1,0,1
"6988",292,4,1,1,"do train curse",29,0,0,1,0,0
"6989",292,5,1,1,"do train scold",29,0,0,1,1,0
"6990",292,6,1,1,"do train shout",29,0,0,1,0,1
"6991",292,7,2,1,"do store curse",29,0,0,0,0,0
"6992",292,8,1,1,"do store scold",29,0,0,0,1,0
"6993",292,9,0,0,"do store shout",29,0,0,0,0,1
"6994",292,10,1,1,"do operator curse",29,0,0,0,0,0
"6995",292,11,2,1,"do operator scold",29,0,0,0,1,0
"6996",292,12,2,1,"do operator shout",29,0,0,0,0,1
"6997",292,13,0,0,"want bus curse",29,0,1,1,0,0
"6998",292,14,0,0,"want bus scold",29,0,1,1,1,0
"6999",292,15,0,0,"want bus shout",29,0,1,1,0,1
"7000",292,16,0,0,"want train curse",29,0,1,1,0,0
"7001",292,17,0,0,"want train scold",29,0,1,1,1,0
"7002",292,18,0,0,"want train shout",29,0,1,1,0,1
"7003",292,19,0,0,"want store curse",29,0,1,0,0,0
"7004",292,20,0,0,"want store scold",29,0,1,0,1,0
"7005",292,21,0,0,"want store shout",29,0,1,0,0,1
"7006",292,22,0,0,"want operator curse",29,0,1,0,0,0
"7007",292,23,0,0,"want operator scold",29,0,1,0,1,0
"7008",292,24,1,1,"want operator shout",29,0,1,0,0,1
"7009",293,1,2,1,"do bus curse",27,0,0,1,0,0
"7010",293,2,2,1,"do bus scold",27,0,0,1,1,0
"7011",293,3,2,1,"do bus shout",27,0,0,1,0,1
"7012",293,4,1,1,"do train curse",27,0,0,1,0,0
"7013",293,5,1,1,"do train scold",27,0,0,1,1,0
"7014",293,6,1,1,"do train shout",27,0,0,1,0,1
"7015",293,7,2,1,"do store curse",27,0,0,0,0,0
"7016",293,8,1,1,"do store scold",27,0,0,0,1,0
"7017",293,9,1,1,"do store shout",27,0,0,0,0,1
"7018",293,10,1,1,"do operator curse",27,0,0,0,0,0
"7019",293,11,1,1,"do operator scold",27,0,0,0,1,0
"7020",293,12,1,1,"do operator shout",27,0,0,0,0,1
"7021",293,13,2,1,"want bus curse",27,0,1,1,0,0
"7022",293,14,2,1,"want bus scold",27,0,1,1,1,0
"7023",293,15,2,1,"want bus shout",27,0,1,1,0,1
"7024",293,16,0,0,"want train curse",27,0,1,1,0,0
"7025",293,17,1,1,"want train scold",27,0,1,1,1,0
"7026",293,18,1,1,"want train shout",27,0,1,1,0,1
"7027",293,19,1,1,"want store curse",27,0,1,0,0,0
"7028",293,20,0,0,"want store scold",27,0,1,0,1,0
"7029",293,21,0,0,"want store shout",27,0,1,0,0,1
"7030",293,22,1,1,"want operator curse",27,0,1,0,0,0
"7031",293,23,1,1,"want operator scold",27,0,1,0,1,0
"7032",293,24,0,0,"want operator shout",27,0,1,0,0,1
"7033",294,1,1,1,"do bus curse",18,0,0,1,0,0
"7034",294,2,1,1,"do bus scold",18,0,0,1,1,0
"7035",294,3,1,1,"do bus shout",18,0,0,1,0,1
"7036",294,4,1,1,"do train curse",18,0,0,1,0,0
"7037",294,5,2,1,"do train scold",18,0,0,1,1,0
"7038",294,6,2,1,"do train shout",18,0,0,1,0,1
"7039",294,7,1,1,"do store curse",18,0,0,0,0,0
"7040",294,8,0,0,"do store scold",18,0,0,0,1,0
"7041",294,9,0,0,"do store shout",18,0,0,0,0,1
"7042",294,10,1,1,"do operator curse",18,0,0,0,0,0
"7043",294,11,1,1,"do operator scold",18,0,0,0,1,0
"7044",294,12,1,1,"do operator shout",18,0,0,0,0,1
"7045",294,13,1,1,"want bus curse",18,0,1,1,0,0
"7046",294,14,1,1,"want bus scold",18,0,1,1,1,0
"7047",294,15,1,1,"want bus shout",18,0,1,1,0,1
"7048",294,16,2,1,"want train curse",18,0,1,1,0,0
"7049",294,17,2,1,"want train scold",18,0,1,1,1,0
"7050",294,18,2,1,"want train shout",18,0,1,1,0,1
"7051",294,19,1,1,"want store curse",18,0,1,0,0,0
"7052",294,20,0,0,"want store scold",18,0,1,0,1,0
"7053",294,21,0,0,"want store shout",18,0,1,0,0,1
"7054",294,22,1,1,"want operator curse",18,0,1,0,0,0
"7055",294,23,0,0,"want operator scold",18,0,1,0,1,0
"7056",294,24,1,1,"want operator shout",18,0,1,0,0,1
"7057",295,1,2,1,"do bus curse",27,0,0,1,0,0
"7058",295,2,2,1,"do bus scold",27,0,0,1,1,0
"7059",295,3,2,1,"do bus shout",27,0,0,1,0,1
"7060",295,4,0,0,"do train curse",27,0,0,1,0,0
"7061",295,5,2,1,"do train scold",27,0,0,1,1,0
"7062",295,6,2,1,"do train shout",27,0,0,1,0,1
"7063",295,7,1,1,"do store curse",27,0,0,0,0,0
"7064",295,8,0,0,"do store scold",27,0,0,0,1,0
"7065",295,9,0,0,"do store shout",27,0,0,0,0,1
"7066",295,10,1,1,"do operator curse",27,0,0,0,0,0
"7067",295,11,0,0,"do operator scold",27,0,0,0,1,0
"7068",295,12,0,0,"do operator shout",27,0,0,0,0,1
"7069",295,13,2,1,"want bus curse",27,0,1,1,0,0
"7070",295,14,0,0,"want bus scold",27,0,1,1,1,0
"7071",295,15,0,0,"want bus shout",27,0,1,1,0,1
"7072",295,16,0,0,"want train curse",27,0,1,1,0,0
"7073",295,17,0,0,"want train scold",27,0,1,1,1,0
"7074",295,18,0,0,"want train shout",27,0,1,1,0,1
"7075",295,19,0,0,"want store curse",27,0,1,0,0,0
"7076",295,20,0,0,"want store scold",27,0,1,0,1,0
"7077",295,21,0,0,"want store shout",27,0,1,0,0,1
"7078",295,22,0,0,"want operator curse",27,0,1,0,0,0
"7079",295,23,0,0,"want operator scold",27,0,1,0,1,0
"7080",295,24,0,0,"want operator shout",27,0,1,0,0,1
"7081",296,1,0,0,"do bus curse",31,0,0,1,0,0
"7082",296,2,1,1,"do bus scold",31,0,0,1,1,0
"7083",296,3,0,0,"do bus shout",31,0,0,1,0,1
"7084",296,4,0,0,"do train curse",31,0,0,1,0,0
"7085",296,5,2,1,"do train scold",31,0,0,1,1,0
"7086",296,6,0,0,"do train shout",31,0,0,1,0,1
"7087",296,7,0,0,"do store curse",31,0,0,0,0,0
"7088",296,8,0,0,"do store scold",31,0,0,0,1,0
"7089",296,9,0,0,"do store shout",31,0,0,0,0,1
"7090",296,10,0,0,"do operator curse",31,0,0,0,0,0
"7091",296,11,0,0,"do operator scold",31,0,0,0,1,0
"7092",296,12,0,0,"do operator shout",31,0,0,0,0,1
"7093",296,13,0,0,"want bus curse",31,0,1,1,0,0
"7094",296,14,0,0,"want bus scold",31,0,1,1,1,0
"7095",296,15,0,0,"want bus shout",31,0,1,1,0,1
"7096",296,16,1,1,"want train curse",31,0,1,1,0,0
"7097",296,17,1,1,"want train scold",31,0,1,1,1,0
"7098",296,18,0,0,"want train shout",31,0,1,1,0,1
"7099",296,19,0,0,"want store curse",31,0,1,0,0,0
"7100",296,20,0,0,"want store scold",31,0,1,0,1,0
"7101",296,21,0,0,"want store shout",31,0,1,0,0,1
"7102",296,22,0,0,"want operator curse",31,0,1,0,0,0
"7103",296,23,0,0,"want operator scold",31,0,1,0,1,0
"7104",296,24,0,0,"want operator shout",31,0,1,0,0,1
"7105",297,1,0,0,"do bus curse",19,0,0,1,0,0
"7106",297,2,0,0,"do bus scold",19,0,0,1,1,0
"7107",297,3,0,0,"do bus shout",19,0,0,1,0,1
"7108",297,4,0,0,"do train curse",19,0,0,1,0,0
"7109",297,5,0,0,"do train scold",19,0,0,1,1,0
"7110",297,6,0,0,"do train shout",19,0,0,1,0,1
"7111",297,7,0,0,"do store curse",19,0,0,0,0,0
"7112",297,8,0,0,"do store scold",19,0,0,0,1,0
"7113",297,9,0,0,"do store shout",19,0,0,0,0,1
"7114",297,10,0,0,"do operator curse",19,0,0,0,0,0
"7115",297,11,0,0,"do operator scold",19,0,0,0,1,0
"7116",297,12,0,0,"do operator shout",19,0,0,0,0,1
"7117",297,13,2,1,"want bus curse",19,0,1,1,0,0
"7118",297,14,0,0,"want bus scold",19,0,1,1,1,0
"7119",297,15,0,0,"want bus shout",19,0,1,1,0,1
"7120",297,16,2,1,"want train curse",19,0,1,1,0,0
"7121",297,17,0,0,"want train scold",19,0,1,1,1,0
"7122",297,18,0,0,"want train shout",19,0,1,1,0,1
"7123",297,19,0,0,"want store curse",19,0,1,0,0,0
"7124",297,20,0,0,"want store scold",19,0,1,0,1,0
"7125",297,21,0,0,"want store shout",19,0,1,0,0,1
"7126",297,22,2,1,"want operator curse",19,0,1,0,0,0
"7127",297,23,2,1,"want operator scold",19,0,1,0,1,0
"7128",297,24,0,0,"want operator shout",19,0,1,0,0,1
"7129",298,1,0,0,"do bus curse",18,1,0,1,0,0
"7130",298,2,0,0,"do bus scold",18,1,0,1,1,0
"7131",298,3,0,0,"do bus shout",18,1,0,1,0,1
"7132",298,4,0,0,"do train curse",18,1,0,1,0,0
"7133",298,5,0,0,"do train scold",18,1,0,1,1,0
"7134",298,6,0,0,"do train shout",18,1,0,1,0,1
"7135",298,7,0,0,"do store curse",18,1,0,0,0,0
"7136",298,8,0,0,"do store scold",18,1,0,0,1,0
"7137",298,9,0,0,"do store shout",18,1,0,0,0,1
"7138",298,10,0,0,"do operator curse",18,1,0,0,0,0
"7139",298,11,0,0,"do operator scold",18,1,0,0,1,0
"7140",298,12,0,0,"do operator shout",18,1,0,0,0,1
"7141",298,13,1,1,"want bus curse",18,1,1,1,0,0
"7142",298,14,1,1,"want bus scold",18,1,1,1,1,0
"7143",298,15,0,0,"want bus shout",18,1,1,1,0,1
"7144",298,16,1,1,"want train curse",18,1,1,1,0,0
"7145",298,17,1,1,"want train scold",18,1,1,1,1,0
"7146",298,18,1,1,"want train shout",18,1,1,1,0,1
"7147",298,19,1,1,"want store curse",18,1,1,0,0,0
"7148",298,20,0,0,"want store scold",18,1,1,0,1,0
"7149",298,21,0,0,"want store shout",18,1,1,0,0,1
"7150",298,22,1,1,"want operator curse",18,1,1,0,0,0
"7151",298,23,0,0,"want operator scold",18,1,1,0,1,0
"7152",298,24,0,0,"want operator shout",18,1,1,0,0,1
"7153",299,1,0,0,"do bus curse",17,0,0,1,0,0
"7154",299,2,2,1,"do bus scold",17,0,0,1,1,0
"7155",299,3,1,1,"do bus shout",17,0,0,1,0,1
"7156",299,4,0,0,"do train curse",17,0,0,1,0,0
"7157",299,5,2,1,"do train scold",17,0,0,1,1,0
"7158",299,6,2,1,"do train shout",17,0,0,1,0,1
"7159",299,7,0,0,"do store curse",17,0,0,0,0,0
"7160",299,8,1,1,"do store scold",17,0,0,0,1,0
"7161",299,9,0,0,"do store shout",17,0,0,0,0,1
"7162",299,10,0,0,"do operator curse",17,0,0,0,0,0
"7163",299,11,1,1,"do operator scold",17,0,0,0,1,0
"7164",299,12,1,1,"do operator shout",17,0,0,0,0,1
"7165",299,13,0,0,"want bus curse",17,0,1,1,0,0
"7166",299,14,1,1,"want bus scold",17,0,1,1,1,0
"7167",299,15,0,0,"want bus shout",17,0,1,1,0,1
"7168",299,16,0,0,"want train curse",17,0,1,1,0,0
"7169",299,17,2,1,"want train scold",17,0,1,1,1,0
"7170",299,18,0,0,"want train shout",17,0,1,1,0,1
"7171",299,19,0,0,"want store curse",17,0,1,0,0,0
"7172",299,20,0,0,"want store scold",17,0,1,0,1,0
"7173",299,21,0,0,"want store shout",17,0,1,0,0,1
"7174",299,22,1,1,"want operator curse",17,0,1,0,0,0
"7175",299,23,1,1,"want operator scold",17,0,1,0,1,0
"7176",299,24,1,1,"want operator shout",17,0,1,0,0,1
"7177",300,1,1,1,"do bus curse",15,0,0,1,0,0
"7178",300,2,1,1,"do bus scold",15,0,0,1,1,0
"7179",300,3,0,0,"do bus shout",15,0,0,1,0,1
"7180",300,4,1,1,"do train curse",15,0,0,1,0,0
"7181",300,5,2,1,"do train scold",15,0,0,1,1,0
"7182",300,6,0,0,"do train shout",15,0,0,1,0,1
"7183",300,7,2,1,"do store curse",15,0,0,0,0,0
"7184",300,8,0,0,"do store scold",15,0,0,0,1,0
"7185",300,9,0,0,"do store shout",15,0,0,0,0,1
"7186",300,10,2,1,"do operator curse",15,0,0,0,0,0
"7187",300,11,0,0,"do operator scold",15,0,0,0,1,0
"7188",300,12,0,0,"do operator shout",15,0,0,0,0,1
"7189",300,13,0,0,"want bus curse",15,0,1,1,0,0
"7190",300,14,1,1,"want bus scold",15,0,1,1,1,0
"7191",300,15,1,1,"want bus shout",15,0,1,1,0,1
"7192",300,16,0,0,"want train curse",15,0,1,1,0,0
"7193",300,17,1,1,"want train scold",15,0,1,1,1,0
"7194",300,18,0,0,"want train shout",15,0,1,1,0,1
"7195",300,19,0,0,"want store curse",15,0,1,0,0,0
"7196",300,20,2,1,"want store scold",15,0,1,0,1,0
"7197",300,21,1,1,"want store shout",15,0,1,0,0,1
"7198",300,22,0,0,"want operator curse",15,0,1,0,0,0
"7199",300,23,0,0,"want operator scold",15,0,1,0,1,0
"7200",300,24,0,0,"want operator shout",15,0,1,0,0,1
"7201",301,1,1,1,"do bus curse",20,0,0,1,0,0
"7202",301,2,1,1,"do bus scold",20,0,0,1,1,0
"7203",301,3,0,0,"do bus shout",20,0,0,1,0,1
"7204",301,4,1,1,"do train curse",20,0,0,1,0,0
"7205",301,5,1,1,"do train scold",20,0,0,1,1,0
"7206",301,6,0,0,"do train shout",20,0,0,1,0,1
"7207",301,7,1,1,"do store curse",20,0,0,0,0,0
"7208",301,8,0,0,"do store scold",20,0,0,0,1,0
"7209",301,9,0,0,"do store shout",20,0,0,0,0,1
"7210",301,10,1,1,"do operator curse",20,0,0,0,0,0
"7211",301,11,0,0,"do operator scold",20,0,0,0,1,0
"7212",301,12,0,0,"do operator shout",20,0,0,0,0,1
"7213",301,13,0,0,"want bus curse",20,0,1,1,0,0
"7214",301,14,0,0,"want bus scold",20,0,1,1,1,0
"7215",301,15,0,0,"want bus shout",20,0,1,1,0,1
"7216",301,16,0,0,"want train curse",20,0,1,1,0,0
"7217",301,17,0,0,"want train scold",20,0,1,1,1,0
"7218",301,18,0,0,"want train shout",20,0,1,1,0,1
"7219",301,19,0,0,"want store curse",20,0,1,0,0,0
"7220",301,20,0,0,"want store scold",20,0,1,0,1,0
"7221",301,21,0,0,"want store shout",20,0,1,0,0,1
"7222",301,22,0,0,"want operator curse",20,0,1,0,0,0
"7223",301,23,0,0,"want operator scold",20,0,1,0,1,0
"7224",301,24,0,0,"want operator shout",20,0,1,0,0,1
"7225",302,1,0,0,"do bus curse",24,0,0,1,0,0
"7226",302,2,1,1,"do bus scold",24,0,0,1,1,0
"7227",302,3,0,0,"do bus shout",24,0,0,1,0,1
"7228",302,4,0,0,"do train curse",24,0,0,1,0,0
"7229",302,5,1,1,"do train scold",24,0,0,1,1,0
"7230",302,6,0,0,"do train shout",24,0,0,1,0,1
"7231",302,7,2,1,"do store curse",24,0,0,0,0,0
"7232",302,8,0,0,"do store scold",24,0,0,0,1,0
"7233",302,9,0,0,"do store shout",24,0,0,0,0,1
"7234",302,10,1,1,"do operator curse",24,0,0,0,0,0
"7235",302,11,0,0,"do operator scold",24,0,0,0,1,0
"7236",302,12,0,0,"do operator shout",24,0,0,0,0,1
"7237",302,13,1,1,"want bus curse",24,0,1,1,0,0
"7238",302,14,0,0,"want bus scold",24,0,1,1,1,0
"7239",302,15,0,0,"want bus shout",24,0,1,1,0,1
"7240",302,16,0,0,"want train curse",24,0,1,1,0,0
"7241",302,17,0,0,"want train scold",24,0,1,1,1,0
"7242",302,18,0,0,"want train shout",24,0,1,1,0,1
"7243",302,19,0,0,"want store curse",24,0,1,0,0,0
"7244",302,20,0,0,"want store scold",24,0,1,0,1,0
"7245",302,21,0,0,"want store shout",24,0,1,0,0,1
"7246",302,22,0,0,"want operator curse",24,0,1,0,0,0
"7247",302,23,0,0,"want operator scold",24,0,1,0,1,0
"7248",302,24,0,0,"want operator shout",24,0,1,0,0,1
"7249",303,1,2,1,"do bus curse",12,1,0,1,0,0
"7250",303,2,1,1,"do bus scold",12,1,0,1,1,0
"7251",303,3,1,1,"do bus shout",12,1,0,1,0,1
"7252",303,4,2,1,"do train curse",12,1,0,1,0,0
"7253",303,5,0,0,"do train scold",12,1,0,1,1,0
"7254",303,6,0,0,"do train shout",12,1,0,1,0,1
"7255",303,7,1,1,"do store curse",12,1,0,0,0,0
"7256",303,8,2,1,"do store scold",12,1,0,0,1,0
"7257",303,9,0,0,"do store shout",12,1,0,0,0,1
"7258",303,10,2,1,"do operator curse",12,1,0,0,0,0
"7259",303,11,0,0,"do operator scold",12,1,0,0,1,0
"7260",303,12,0,0,"do operator shout",12,1,0,0,0,1
"7261",303,13,2,1,"want bus curse",12,1,1,1,0,0
"7262",303,14,2,1,"want bus scold",12,1,1,1,1,0
"7263",303,15,0,0,"want bus shout",12,1,1,1,0,1
"7264",303,16,2,1,"want train curse",12,1,1,1,0,0
"7265",303,17,2,1,"want train scold",12,1,1,1,1,0
"7266",303,18,0,0,"want train shout",12,1,1,1,0,1
"7267",303,19,2,1,"want store curse",12,1,1,0,0,0
"7268",303,20,1,1,"want store scold",12,1,1,0,1,0
"7269",303,21,0,0,"want store shout",12,1,1,0,0,1
"7270",303,22,2,1,"want operator curse",12,1,1,0,0,0
"7271",303,23,1,1,"want operator scold",12,1,1,0,1,0
"7272",303,24,0,0,"want operator shout",12,1,1,0,0,1
"7273",304,1,1,1,"do bus curse",16,1,0,1,0,0
"7274",304,2,2,1,"do bus scold",16,1,0,1,1,0
"7275",304,3,1,1,"do bus shout",16,1,0,1,0,1
"7276",304,4,0,0,"do train curse",16,1,0,1,0,0
"7277",304,5,0,0,"do train scold",16,1,0,1,1,0
"7278",304,6,0,0,"do train shout",16,1,0,1,0,1
"7279",304,7,0,0,"do store curse",16,1,0,0,0,0
"7280",304,8,1,1,"do store scold",16,1,0,0,1,0
"7281",304,9,0,0,"do store shout",16,1,0,0,0,1
"7282",304,10,0,0,"do operator curse",16,1,0,0,0,0
"7283",304,11,1,1,"do operator scold",16,1,0,0,1,0
"7284",304,12,0,0,"do operator shout",16,1,0,0,0,1
"7285",304,13,0,0,"want bus curse",16,1,1,1,0,0
"7286",304,14,0,0,"want bus scold",16,1,1,1,1,0
"7287",304,15,0,0,"want bus shout",16,1,1,1,0,1
"7288",304,16,1,1,"want train curse",16,1,1,1,0,0
"7289",304,17,1,1,"want train scold",16,1,1,1,1,0
"7290",304,18,0,0,"want train shout",16,1,1,1,0,1
"7291",304,19,1,1,"want store curse",16,1,1,0,0,0
"7292",304,20,1,1,"want store scold",16,1,1,0,1,0
"7293",304,21,1,1,"want store shout",16,1,1,0,0,1
"7294",304,22,0,0,"want operator curse",16,1,1,0,0,0
"7295",304,23,0,0,"want operator scold",16,1,1,0,1,0
"7296",304,24,0,0,"want operator shout",16,1,1,0,0,1
"7297",305,1,2,1,"do bus curse",20,0,0,1,0,0
"7298",305,2,2,1,"do bus scold",20,0,0,1,1,0
"7299",305,3,1,1,"do bus shout",20,0,0,1,0,1
"7300",305,4,1,1,"do train curse",20,0,0,1,0,0
"7301",305,5,1,1,"do train scold",20,0,0,1,1,0
"7302",305,6,1,1,"do train shout",20,0,0,1,0,1
"7303",305,7,1,1,"do store curse",20,0,0,0,0,0
"7304",305,8,1,1,"do store scold",20,0,0,0,1,0
"7305",305,9,1,1,"do store shout",20,0,0,0,0,1
"7306",305,10,1,1,"do operator curse",20,0,0,0,0,0
"7307",305,11,1,1,"do operator scold",20,0,0,0,1,0
"7308",305,12,0,0,"do operator shout",20,0,0,0,0,1
"7309",305,13,1,1,"want bus curse",20,0,1,1,0,0
"7310",305,14,1,1,"want bus scold",20,0,1,1,1,0
"7311",305,15,0,0,"want bus shout",20,0,1,1,0,1
"7312",305,16,0,0,"want train curse",20,0,1,1,0,0
"7313",305,17,0,0,"want train scold",20,0,1,1,1,0
"7314",305,18,0,0,"want train shout",20,0,1,1,0,1
"7315",305,19,1,1,"want store curse",20,0,1,0,0,0
"7316",305,20,1,1,"want store scold",20,0,1,0,1,0
"7317",305,21,0,0,"want store shout",20,0,1,0,0,1
"7318",305,22,0,0,"want operator curse",20,0,1,0,0,0
"7319",305,23,0,0,"want operator scold",20,0,1,0,1,0
"7320",305,24,0,0,"want operator shout",20,0,1,0,0,1
"7321",306,1,1,1,"do bus curse",33,1,0,1,0,0
"7322",306,2,2,1,"do bus scold",33,1,0,1,1,0
"7323",306,3,1,1,"do bus shout",33,1,0,1,0,1
"7324",306,4,1,1,"do train curse",33,1,0,1,0,0
"7325",306,5,2,1,"do train scold",33,1,0,1,1,0
"7326",306,6,2,1,"do train shout",33,1,0,1,0,1
"7327",306,7,2,1,"do store curse",33,1,0,0,0,0
"7328",306,8,2,1,"do store scold",33,1,0,0,1,0
"7329",306,9,0,0,"do store shout",33,1,0,0,0,1
"7330",306,10,1,1,"do operator curse",33,1,0,0,0,0
"7331",306,11,2,1,"do operator scold",33,1,0,0,1,0
"7332",306,12,1,1,"do operator shout",33,1,0,0,0,1
"7333",306,13,2,1,"want bus curse",33,1,1,1,0,0
"7334",306,14,1,1,"want bus scold",33,1,1,1,1,0
"7335",306,15,2,1,"want bus shout",33,1,1,1,0,1
"7336",306,16,2,1,"want train curse",33,1,1,1,0,0
"7337",306,17,2,1,"want train scold",33,1,1,1,1,0
"7338",306,18,1,1,"want train shout",33,1,1,1,0,1
"7339",306,19,1,1,"want store curse",33,1,1,0,0,0
"7340",306,20,2,1,"want store scold",33,1,1,0,1,0
"7341",306,21,1,1,"want store shout",33,1,1,0,0,1
"7342",306,22,2,1,"want operator curse",33,1,1,0,0,0
"7343",306,23,2,1,"want operator scold",33,1,1,0,1,0
"7344",306,24,2,1,"want operator shout",33,1,1,0,0,1
"7345",307,1,0,0,"do bus curse",17,0,0,1,0,0
"7346",307,2,0,0,"do bus scold",17,0,0,1,1,0
"7347",307,3,1,1,"do bus shout",17,0,0,1,0,1
"7348",307,4,2,1,"do train curse",17,0,0,1,0,0
"7349",307,5,0,0,"do train scold",17,0,0,1,1,0
"7350",307,6,2,1,"do train shout",17,0,0,1,0,1
"7351",307,7,1,1,"do store curse",17,0,0,0,0,0
"7352",307,8,0,0,"do store scold",17,0,0,0,1,0
"7353",307,9,0,0,"do store shout",17,0,0,0,0,1
"7354",307,10,2,1,"do operator curse",17,0,0,0,0,0
"7355",307,11,0,0,"do operator scold",17,0,0,0,1,0
"7356",307,12,0,0,"do operator shout",17,0,0,0,0,1
"7357",307,13,1,1,"want bus curse",17,0,1,1,0,0
"7358",307,14,0,0,"want bus scold",17,0,1,1,1,0
"7359",307,15,0,0,"want bus shout",17,0,1,1,0,1
"7360",307,16,0,0,"want train curse",17,0,1,1,0,0
"7361",307,17,0,0,"want train scold",17,0,1,1,1,0
"7362",307,18,0,0,"want train shout",17,0,1,1,0,1
"7363",307,19,0,0,"want store curse",17,0,1,0,0,0
"7364",307,20,0,0,"want store scold",17,0,1,0,1,0
"7365",307,21,0,0,"want store shout",17,0,1,0,0,1
"7366",307,22,2,1,"want operator curse",17,0,1,0,0,0
"7367",307,23,0,0,"want operator scold",17,0,1,0,1,0
"7368",307,24,0,0,"want operator shout",17,0,1,0,0,1
"7369",308,1,0,0,"do bus curse",13,0,0,1,0,0
"7370",308,2,1,1,"do bus scold",13,0,0,1,1,0
"7371",308,3,1,1,"do bus shout",13,0,0,1,0,1
"7372",308,4,1,1,"do train curse",13,0,0,1,0,0
"7373",308,5,1,1,"do train scold",13,0,0,1,1,0
"7374",308,6,1,1,"do train shout",13,0,0,1,0,1
"7375",308,7,0,0,"do store curse",13,0,0,0,0,0
"7376",308,8,1,1,"do store scold",13,0,0,0,1,0
"7377",308,9,1,1,"do store shout",13,0,0,0,0,1
"7378",308,10,1,1,"do operator curse",13,0,0,0,0,0
"7379",308,11,1,1,"do operator scold",13,0,0,0,1,0
"7380",308,12,1,1,"do operator shout",13,0,0,0,0,1
"7381",308,13,1,1,"want bus curse",13,0,1,1,0,0
"7382",308,14,1,1,"want bus scold",13,0,1,1,1,0
"7383",308,15,0,0,"want bus shout",13,0,1,1,0,1
